"grid_id","grouping"
100002361,"dt_location_grid"
100002362,"dt_location_grid"
100002363,"dt_location_grid"
100002364,"dt_location_grid"
100002365,"dt_location_grid"
100002366,"dt_location_grid"
100002367,"dt_location_grid"
100002368,"dt_location_grid"
100002369,"dt_location_grid"
100002370,"dt_location_grid"
100002371,"dt_location_grid"
100002372,"dt_location_grid"
100002373,"dt_location_grid"
100002374,"dt_location_grid"
100002375,"dt_location_grid"
100002376,"dt_location_grid"
100002377,"dt_location_grid"
100002378,"dt_location_grid"
100002379,"dt_location_grid"
100002380,"dt_location_grid"
100002381,"dt_location_grid"
100002382,"dt_location_grid"
100002383,"dt_location_grid"
100002384,"dt_location_grid"
100002385,"dt_location_grid"
100002386,"dt_location_grid"
100002387,"dt_location_grid"
100002388,"dt_location_grid"
100002389,"dt_location_grid"
100002390,"dt_location_grid"
100002391,"dt_location_grid"
100002392,"dt_location_grid"
100002393,"dt_location_grid"
100002394,"dt_location_grid"
100002395,"dt_location_grid"
100002396,"dt_location_grid"
100002397,"dt_location_grid"
100002398,"dt_location_grid"
100002399,"dt_location_grid"
100002400,"dt_location_grid"
100002401,"dt_location_grid"
100002402,"dt_location_grid"
100002403,"dt_location_grid"
100002404,"dt_location_grid"
100002405,"dt_location_grid"
100002406,"dt_location_grid"
100002407,"dt_location_grid"
100002408,"dt_location_grid"
100002409,"dt_location_grid"
100002410,"dt_location_grid"
100002411,"dt_location_grid"
100002412,"dt_location_grid"
100002413,"dt_location_grid"
100002414,"dt_location_grid"
100002415,"dt_location_grid"
100002416,"dt_location_grid"
100002417,"dt_location_grid"
100002418,"dt_location_grid"
100002419,"dt_location_grid"
100002420,"dt_location_grid"
100002421,"dt_location_grid"
100002422,"dt_location_grid"
100002423,"dt_location_grid"
100002424,"dt_location_grid"
100002425,"dt_location_grid"
100002426,"dt_location_grid"
100002427,"dt_location_grid"
